timestamp,frame,product_name,url_rakuten,image_location
128.086292,046.png,Two-button_jacket_SUPER_SLIM_FIT,http://global.rakuten.com/en/store/mb/item/-x-mmja00170-9000-x-/,http://thumbnail.image.rakuten.co.jp/@0_mall/mb/cabinet/img83/mmja00170-90003l.jpg?_ex=330x330
136.219417,048.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
139.389250,049.png,Blazers,http://global.rakuten.com/en/store/fukusumi/item/british-jacket01/,http://thumbnail.image.rakuten.co.jp/@0_mall/fukusumi/cabinet/fukusumi/fukusumi2/asdfaefaefeafa.jpg?_ex=330x330
160.118292,052.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
167.250417,054.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
170.378542,055.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
177.844333,057.png,Wool_Beret_Red,http://www.rakuten.com/prod/235464684.html,http://img1.r10.io/PIC/22923001/0/1/450/22923001.jpg
180.555375,058.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
182.473958,059.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
187.228708,060.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
192.108583,061.png,Peacoat_men,http://global.rakuten.com/en/store/ever-green/item/14803/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/148/14803_32.jpg?_ex=330x330
194.068875,062.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
195.528667,063.png,Wool_Beret_Red,http://www.rakuten.com/prod/235464684.html,http://img1.r10.io/PIC/22923001/0/1/450/22923001.jpg
199.073875,064.png,Peacoat_men,http://global.rakuten.com/en/store/ever-green/item/14803/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/148/14803_32.jpg?_ex=330x330
206.664792,066.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
211.044167,067.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
219.010458,068.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
226.726500,070.png,Chef_coat_color,http://global.rakuten.com/en/store/foodclothes/item/g71101-g71151/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/foodclothes/cabinet/goq003/18068_2.jpg?_ex=330x330
228.519958,071.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
235.109875,072.png,Chef_coat_color,http://global.rakuten.com/en/store/foodclothes/item/g71101-g71151/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/foodclothes/cabinet/goq003/18068_2.jpg?_ex=330x330
235.735500,073.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
236.236000,074.png,Peacoat_men,http://global.rakuten.com/en/store/ever-green/item/14803/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/148/14803_32.jpg?_ex=330x330
238.321417,075.png,DIVINER_real_far_embroidery_wool_Melton_coat_peacoat,http://global.rakuten.com/en/store/ever-green/item/10318/,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/145/14540_32.jpg?_ex=330x330
241.866625,076.png,DIVINER_real_far_embroidery_wool_Melton_coat_peacoat,http://global.rakuten.com/en/store/ever-green/item/10318/,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/145/14540_32.jpg?_ex=330x330
249.374125,078.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
255.380125,080.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
268.559958,082.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
270.478542,083.png,DIVINER_real_far_embroidery_wool_Melton_coat_peacoat,http://global.rakuten.com/en/store/ever-green/item/10318/,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/145/14540_32.jpg?_ex=330x330
273.147875,084.png,Blazers,http://global.rakuten.com/en/store/fukusumi/item/british-jacket01/,http://thumbnail.image.rakuten.co.jp/@0_mall/fukusumi/cabinet/fukusumi/fukusumi2/asdfaefaefeafa.jpg?_ex=330x330
275.692083,085.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
281.864917,087.png,Peacoat_men,http://global.rakuten.com/en/store/ever-green/item/14803/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/148/14803_32.jpg?_ex=330x330
288.496542,088.png,Blazers,http://global.rakuten.com/en/store/fukusumi/item/british-jacket01/,http://thumbnail.image.rakuten.co.jp/@0_mall/fukusumi/cabinet/fukusumi/fukusumi2/asdfaefaefeafa.jpg?_ex=330x330
294.252292,089.png,DIVINER_real_far_embroidery_wool_Melton_coat_peacoat,http://global.rakuten.com/en/store/ever-green/item/10318/,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/145/14540_32.jpg?_ex=330x330
296.546250,090.png,DIVINER_real_far_embroidery_wool_Melton_coat_peacoat,http://global.rakuten.com/en/store/ever-green/item/10318/,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/145/14540_32.jpg?_ex=330x330
301.092458,092.png,DIVINER_real_far_embroidery_wool_Melton_coat_peacoat,http://global.rakuten.com/en/store/ever-green/item/10318/,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/145/14540_32.jpg?_ex=330x330
304.095458,094.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
307.515542,095.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
309.684375,096.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
311.936625,097.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
314.772792,099.png,Blazers,http://global.rakuten.com/en/store/fukusumi/item/british-jacket01/,http://thumbnail.image.rakuten.co.jp/@0_mall/fukusumi/cabinet/fukusumi/fukusumi2/asdfaefaefeafa.jpg?_ex=330x330
317.317000,100.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
330.413417,102.png,Unisex_Chef_Coat_White,http://www.rakuten.com/prod/275310765.html,http://img1.r10.io/PIC/83455009/0/1/450/83455009.jpg
333.666667,103.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
340.590250,104.png,Mens_Sleek_Vented_Leather_Jacket,http://www.rakuten.com/prod/287706138.html,http://img1.r10.io/PIC/98027778/0/1/450/98027778.jpg
346.763083,106.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
350.975625,107.png,United_Kingdom_lightweight_silk_blend_jacket_Blazer,http://global.rakuten.com/en/store/kodawari-studio/item/s5428-ed3hor/,http://thumbnail.image.rakuten.co.jp/@0_gold/kodawari-studio/jacket-ss/s5428-fd1_2.jpg?_ex=330x330
354.687667,108.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
356.814792,109.png,Unisex_Chef_Coat_White,http://www.rakuten.com/prod/275310765.html,http://img1.r10.io/PIC/83455009/0/1/450/83455009.jpg
358.775083,110.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
363.905208,111.png,United_Kingdom_lightweight_silk_blend_jacket_Blazer,http://global.rakuten.com/en/store/kodawari-studio/item/s5428-ed3hor/,http://thumbnail.image.rakuten.co.jp/@0_gold/kodawari-studio/jacket-ss/s5428-fd1_2.jpg?_ex=330x330
367.825792,112.png,chef_coat_white,http://global.rakuten.com/en/store/foodclothes/item/dn-6433/,http://thumbnail.image.rakuten.co.jp/@0_mall/foodclothes/cabinet/goq002/17022_3.jpg?_ex=330x330
373.331292,113.png,DIVINER_real_far_embroidery_wool_Melton_coat_peacoat,http://global.rakuten.com/en/store/ever-green/item/10318/,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/145/14540_32.jpg?_ex=330x330
375.708667,114.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
377.919208,115.png,United_Kingdom_lightweight_silk_blend_jacket_Blazer,http://global.rakuten.com/en/store/kodawari-studio/item/s5428-ed3hor/,http://thumbnail.image.rakuten.co.jp/@0_gold/kodawari-studio/jacket-ss/s5428-fd1_2.jpg?_ex=330x330
384.217167,117.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
393.643250,118.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
396.562833,119.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
398.606542,120.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
401.317583,121.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
406.447708,122.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
408.699958,123.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
409.992917,124.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
416.624542,125.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
421.212458,126.png,Marin_Kazi_loose_silhouette_Dolman_sleeve_knit,http://global.rakuten.com/en/store/koeistore/item/y404/,http://image.rakuten.co.jp/koeistore/cabinet/y10/y404_7.jpg
427.135042,127.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
428.052625,128.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
429.137042,129.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
430.555125,130.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
431.973208,131.png,Hat_beret_Hat_ladies,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/w6200-022/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/item/4/w6200-022.jpg?_ex=330x330
432.557125,132.png,Peacoat_men,http://global.rakuten.com/en/store/ever-green/item/14803/?s-id=borderless_recommend_item_en,http://thumbnail.image.rakuten.co.jp/@0_mall/ever-green/cabinet/148/14803_32.jpg?_ex=330x330
434.100333,133.png,chef_coat_white,http://global.rakuten.com/en/store/foodclothes/item/dn-6433/,http://thumbnail.image.rakuten.co.jp/@0_mall/foodclothes/cabinet/goq002/17022_3.jpg?_ex=330x330
435.560125,134.png,Blazers,http://global.rakuten.com/en/store/fukusumi/item/british-jacket01/,http://thumbnail.image.rakuten.co.jp/@0_mall/fukusumi/cabinet/fukusumi/fukusumi2/asdfaefaefeafa.jpg?_ex=330x330
438.271167,136.png,Army_beret_Hat_wool,http://global.rakuten.com/en/store/auc-elehelm-hatstore/item/wu400-065/?s-id=borderless_browsehist_en,http://thumbnail.image.rakuten.co.jp/@0_mall/auc-elehelm-hatstore/cabinet/md/wu400-065_m2.jpg?_ex=330x330
439.230458,137.png,Wool_Beret_Red,http://www.rakuten.com/prod/235464684.html,http://img1.r10.io/PIC/22923001/0/1/450/22923001.jpg
441.649542,140.png,United_Kingdom_lightweight_silk_blend_jacket_Blazer,http://global.rakuten.com/en/store/kodawari-studio/item/s5428-ed3hor/,http://thumbnail.image.rakuten.co.jp/@0_gold/kodawari-studio/jacket-ss/s5428-fd1_2.jpg?_ex=330x330
